request_hour_local,origin,destination,generated_passengers,boarded_passengers,completed_journeys,on_time_passengers,fraction_boarding_within_wait_limit,wait_to_boarding_min_mean,wait_to_boarding_min_p95,wait_to_boarding_min_max,extra_after_boarding_min_mean,extra_after_boarding_min_p95,extra_after_boarding_min_max,journey_duration_min_mean,journey_duration_min_p95,journey_duration_min_max
2026-07-31T03:00:00+02:00,BW,LYBE,3,3,3,3,1.0,13.914604515520336,15.0,15.0,0.0,0.0,0.0,37.350485136241986,39.97309407482171,40.42009048596155
2026-07-31T03:00:00+02:00,DOR,LYBE,2,2,2,2,1.0,8.191756041011695,14.319175604101169,15.0,0.0,0.0,0.0,33.60538924781923,40.08112642474073,40.80065277773201
2026-07-31T03:00:00+02:00,JUG,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.86540800695484,0.86540800695484,0.86540800695484,39.99400271243351,39.99400271243351,39.99400271243351
2026-07-31T03:00:00+02:00,LYBV,LYBE,3,3,3,3,1.0,7.416850871175504,13.929054616913808,15.0,0.0,0.0,0.0,36.03504680094719,43.259381836201335,44.35950014959041
2026-07-31T04:00:00+02:00,BW,LYBE,2,2,2,2,1.0,11.09792091468753,14.609792091468753,15.0,3.1643036855031825,3.1643036855031825,3.1643036855031825,38.887535499957636,41.96037104233028,42.30179721370502
2026-07-31T04:00:00+02:00,DOR,LYBE,1,1,1,0,0.0,18.13000356666668,18.13000356666668,18.13000356666668,1.0768263520134194,1.0768263520134194,1.0768263520134194,43.9073167120755,43.9073167120755,43.9073167120755
2026-07-31T04:00:00+02:00,JUG,LYBE,5,5,5,5,1.0,12.197757734828446,15.0,15.0,1.7919525555188496,4.148205664849459,4.830985846579521,40.65062425911054,43.4925437938714,43.52224642375241
2026-07-31T04:00:00+02:00,LYBV,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,38.14658755078541,38.14658755078541,38.14658755078541
2026-07-31T05:00:00+02:00,BW,LYBE,1,1,1,0,0.0,38.73624384407558,38.73624384407558,38.73624384407558,0.0,0.0,0.0,62.104798196961866,62.104798196961866,62.104798196961866
2026-07-31T05:00:00+02:00,LYBE,BW,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,26.76393036666668,26.76393036666668,26.76393036666668
2026-07-31T05:00:00+02:00,LYBE,DOR,3,3,3,3,1.0,11.104997808763477,14.973854967416829,15.0,0.0,0.0,0.0,29.285001375430127,33.153858534083476,33.18000356666665
2026-07-31T05:00:00+02:00,LYBE,EXPO,1,1,1,1,1.0,15.0,15.0,15.0,0.5405726919149553,0.5405726919149553,0.5405726919149553,25.236612658581603,25.236612658581603,25.236612658581603
2026-07-31T05:00:00+02:00,LYBE,LYBV,2,2,2,2,1.0,7.517821635053618,14.25178216350536,15.0,0.0,0.0,0.0,23.491958101720257,30.225918630172004,30.974136466666643
2026-07-31T06:00:00+02:00,BW,LYBE,2,2,2,2,1.0,14.998644165482407,14.99986441654824,15.0,0.0,0.0,0.0,39.22863293965905,40.586962247920724,40.737887726616464
2026-07-31T06:00:00+02:00,JUG,LYBE,2,2,2,1,0.5,18.919280950782376,22.446633806486513,22.838561901564752,0.0,0.0,0.0,42.68943161671577,46.01022157443898,46.37919823640823
2026-07-31T06:00:00+02:00,LYBE,JUG,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.313371866666664,28.313371866666664,28.313371866666664
2026-07-31T06:00:00+02:00,LYBE,LYBV,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.62413646666664,28.62413646666664,28.62413646666664
2026-07-31T07:00:00+02:00,BW,LYBE,2,2,2,2,1.0,15.0,15.0,15.0,0.0,0.0,0.0,36.32451490513979,36.549443430619085,36.57443548900567
2026-07-31T07:00:00+02:00,LYBV,LYBE,2,2,2,2,1.0,12.565538841743365,14.756553884174336,15.0,0.0,0.0,0.0,38.50366678425307,41.3621557328699,41.67976561604955
2026-07-31T08:00:00+02:00,BW,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,36.88167978626552,36.88167978626552,36.88167978626552
2026-07-31T08:00:00+02:00,DOR,LYBE,2,2,2,1,0.5,20.126169535762408,24.739722117948574,25.252339071524815,1.0193288689544109,1.9367248510133805,2.0386577379088218,45.35864514261796,51.289958411259306,51.94899321888612
2026-07-31T08:00:00+02:00,LYBE,BW,2,2,2,2,1.0,12.718830770841063,14.771883077084052,14.99999999999994,0.0,0.0,0.0,26.832761137507745,28.885813443750735,29.113930366666622
2026-07-31T08:00:00+02:00,LYBE,DOR,2,2,2,2,1.0,14.305839703485344,14.93058397034859,15.00000000000006,0.2166110825050661,0.2166110825050661,0.2166110825050661,30.35245435265712,30.977198619520365,31.046614649171836
2026-07-31T08:00:00+02:00,LYBE,LYBV,1,1,1,1,1.0,15.0,15.0,15.0,1.9129718529991806,1.9129718529991806,1.9129718529991806,30.537108319665883,30.537108319665883,30.537108319665883
2026-07-31T08:00:00+02:00,LYBV,LYBE,4,4,4,3,0.75,17.214062752507683,28.64105018372041,31.048294333788725,0.0,0.0,0.0,41.98500224663867,52.67555617062599,54.832595307275675
2026-07-31T09:00:00+02:00,BW,LYBE,5,5,5,4,0.8,13.302683008206028,18.24496237259203,19.056202965740038,0.0,0.0,0.0,39.534117917017696,45.64737604514608,46.77238015590568
2026-07-31T09:00:00+02:00,DOR,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,40.97416332074839,40.97416332074839,40.97416332074839
2026-07-31T09:00:00+02:00,EXPO,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,35.414769581273625,35.414769581273625,35.414769581273625
2026-07-31T09:00:00+02:00,LYBE,BW,3,3,3,1,0.3333333333333333,11.320971494712245,17.36542891826516,17.57265517758048,0.0,0.0,0.0,27.784901861378927,33.82935928493184,34.03658554424716
2026-07-31T09:00:00+02:00,LYBV,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,38.70887648563342,38.70887648563342,38.70887648563342
2026-07-31T10:00:00+02:00,BW,LYBE,3,3,3,3,1.0,10.223170835688748,14.85759091346396,15.0,0.0,0.0,0.0,37.176114174780984,41.15080956715123,41.15938479578472
2026-07-31T10:00:00+02:00,DOR,LYBE,2,2,2,1,0.5,35.85451512741584,64.40583585585345,67.57820482567986,1.4136588274691044,2.685951772191298,2.827317654938209,62.47806122298377,91.69972007602543,94.94657105969672
2026-07-31T10:00:00+02:00,JUG,LYBE,3,3,3,2,0.6666666666666666,13.624194095625313,19.256671944708604,20.190779498382472,0.0,0.0,0.0,41.816667829262265,47.25564744532731,48.15082322695428
2026-07-31T10:00:00+02:00,LYBE,BW,2,2,2,0,0.0,18.885426532680682,20.136557250456008,20.275571774653265,0.0,0.0,0.0,32.99935689934736,34.25048761712269,34.389502141319944
2026-07-31T10:00:00+02:00,LYBE,DOR,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.48000356666671,28.48000356666671,28.48000356666671
2026-07-31T10:00:00+02:00,LYBE,EXPO,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,24.69603996666665,24.69603996666665,24.69603996666665
2026-07-31T10:00:00+02:00,LYBE,JUG,2,2,2,1,0.5,15.927881941056512,16.762975688007373,16.855763882113024,0.0,0.0,0.0,30.416253807723177,32.30884755467404,32.51913574877969
2026-07-31T10:00:00+02:00,LYBE,LYBV,2,2,2,1,0.5,16.246720054313542,19.301772306030113,19.641222556220843,0.0,0.0,0.0,32.22085652098025,35.275908772696816,35.615359022887546
2026-07-31T11:00:00+02:00,BW,LYBE,3,3,3,3,1.0,14.541024899299616,15.0,15.0,0.0,0.0,0.0,37.75672835924804,38.816589703462945,38.91643001403681
2026-07-31T11:00:00+02:00,EXPO,LYBE,1,1,1,0,0.0,131.14032214994137,131.14032214994137,131.14032214994137,0.0,0.0,0.0,150.6001356831571,150.6001356831571,150.6001356831571
2026-07-31T11:00:00+02:00,LYBE,BW,6,6,6,4,0.6666666666666666,11.91397793997702,22.30460214431523,22.477129096472222,0.0,0.0,0.0,30.7279083066437,41.118532510981915,41.29105946313891
2026-07-31T11:00:00+02:00,LYBE,DOR,4,4,4,2,0.5,14.778373022994128,23.64930624760595,25.129797446050603,0.9306121158977476,1.8612242317954952,1.8612242317954952,31.538988705558587,41.34053404606816,42.82102524451281
2026-07-31T11:00:00+02:00,LYBE,EXPO,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,24.69603996666665,24.69603996666665,24.69603996666665
2026-07-31T11:00:00+02:00,LYBE,JUG,1,1,1,1,1.0,6.4999064858836695,6.4999064858836695,6.4999064858836695,0.0,0.0,0.0,22.163278352550332,22.163278352550332,22.163278352550332
2026-07-31T11:00:00+02:00,LYBE,LYBV,4,4,4,2,0.5,14.383191020102247,20.572295830355323,21.138592520519524,4.885045929789946,4.892716132413625,4.892716132413625,35.24237341655889,41.426109084975394,41.99010471435249
2026-07-31T12:00:00+02:00,BW,LYBE,2,2,2,1,0.5,16.010306285154,18.73248061740487,19.03494443209941,2.1224558599088295,2.1224558599088295,2.1224558599088295,43.105216752012836,45.43302314598006,45.6916683008653
2026-07-31T12:00:00+02:00,DOR,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,2.3529070319147043,2.3529070319147043,2.3529070319147043,40.70844834675615,40.70844834675615,40.70844834675615
2026-07-31T12:00:00+02:00,LYBE,BW,4,4,4,2,0.5,15.598049896122362,21.776908485832337,21.843535880454873,1.1496413095093885,2.386700039495748,2.4241646482715926,32.03662157229843,35.75270405104082,35.78186683688752
2026-07-31T12:00:00+02:00,LYBE,JUG,2,2,2,1,0.5,16.802550417044404,18.424845792384367,18.60510083408881,0.0,0.0,0.0,32.465922283711066,32.95862690837111,33.01337186666667
2026-07-31T12:00:00+02:00,LYBE,LYBV,3,3,3,2,0.6666666666666666,13.902974341042702,19.863413765588703,20.403793072876336,3.2694622545719745,4.9041933818579615,4.9041933818579615,32.363239728948045,40.016324275927566,41.282122921401
2026-07-31T12:00:00+02:00,LYBV,LYBE,1,1,1,0,0.0,19.607108646708607,19.607108646708607,19.607108646708607,0.0,0.0,0.0,43.33662032287975,43.33662032287975,43.33662032287975
2026-07-31T13:00:00+02:00,JUG,LYBE,3,3,3,2,0.6666666666666666,12.742243502733498,17.04403653016827,17.271151700186966,0.5700315918367981,1.5390852979593546,1.7100947755103941,38.643690163101844,42.10756824898855,42.24362018070521
2026-07-31T13:00:00+02:00,LYBE,BW,3,3,3,3,1.0,13.402240719368233,14.782187428183388,15.0,0.0,0.0,0.0,29.866171086034914,31.24611779485007,31.46393036666668
2026-07-31T13:00:00+02:00,LYBE,DOR,2,2,2,1,0.5,10.830564577140043,17.576389993462648,18.325926150831826,0.0,0.0,0.0,26.660568143806753,33.40639356012936,34.15592971749854
2026-07-31T13:00:00+02:00,LYBE,EXPO,2,2,2,2,1.0,15.0,15.0,15.0,0.0,0.0,0.0,24.69603996666665,24.69603996666665,24.69603996666665
2026-07-31T13:00:00+02:00,LYBE,JUG,3,3,3,3,1.0,8.970347816470934,14.15710356733752,15.0,0.0,0.0,0.0,25.41705301647093,27.940475434004185,28.313371866666664
2026-07-31T13:00:00+02:00,LYBV,LYBE,2,2,2,2,1.0,9.998730244267549,14.499873024426755,15.0,5.105496237681654,5.105496237681654,5.105496237681654,41.08273323184349,45.57579243128339,46.07502123122116
2026-07-31T14:00:00+02:00,BW,LYBE,3,3,3,3,1.0,13.860943617329879,15.0,15.0,0.0,0.0,0.0,36.69706645597669,38.45232094936453,38.67638330482757
2026-07-31T14:00:00+02:00,DOR,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.7857937462260451,0.7857937462260451,0.7857937462260451,39.98754315021494,39.98754315021494,39.98754315021494
2026-07-31T14:00:00+02:00,EXPO,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,36.129759589876386,36.129759589876386,36.129759589876386
2026-07-31T14:00:00+02:00,LYBE,BW,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,26.76393036666668,26.76393036666668,26.76393036666668
2026-07-31T14:00:00+02:00,LYBE,DOR,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.48000356666671,28.48000356666671,28.48000356666671
2026-07-31T14:00:00+02:00,LYBV,LYBE,2,2,2,2,1.0,7.670837509433598,14.267083750943359,15.0,0.0,0.0,0.0,33.20861822627412,39.937784391261374,40.6854695207044
2026-07-31T15:00:00+02:00,BW,LYBE,1,1,1,0,0.0,16.413930366666683,16.413930366666683,16.413930366666683,0.0,0.0,0.0,38.53771975274576,38.53771975274576,38.53771975274576
2026-07-31T15:00:00+02:00,DOR,LYBE,2,2,2,2,1.0,15.0,15.0,15.0,0.0,0.0,0.0,38.20288172738152,38.34446658737812,38.360198238488856
2026-07-31T15:00:00+02:00,JUG,LYBE,2,2,2,1,0.5,17.096357585795037,18.983079413010568,19.192715171590073,1.2145703617480346,2.3076836873212656,2.429140723496069,41.82381904817139,44.49359842777916,44.790240581068915
2026-07-31T15:00:00+02:00,LYBE,EXPO,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,24.69603996666665,24.69603996666665,24.69603996666665
2026-07-31T15:00:00+02:00,LYBE,JUG,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.313371866666664,28.313371866666664,28.313371866666664
2026-07-31T15:00:00+02:00,LYBE,LYBV,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.6241364666667,28.6241364666667,28.6241364666667
2026-07-31T16:00:00+02:00,BW,LYBE,2,2,2,2,1.0,13.639446721116958,14.863944672111696,15.0,0.0,0.0,0.0,38.36913548032541,40.15928638180216,40.3581920375218
2026-07-31T16:00:00+02:00,EXPO,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,34.994471923500896,34.994471923500896,34.994471923500896
2026-07-31T16:00:00+02:00,JUG,LYBE,2,2,2,1,0.5,15.242398896475787,15.460557903303998,15.484797792951577,0.0,0.0,0.0,38.729578431235495,39.022610010122264,39.055169074443015
2026-07-31T16:00:00+02:00,LYBE,BW,5,5,5,3,0.6,14.639061018410576,17.47961902540924,17.567430205900017,0.0,0.0,0.0,31.102991385077257,33.94354939207592,34.0313605725667
2026-07-31T16:00:00+02:00,LYBE,DOR,2,2,2,1,0.5,15.380116223451417,15.722220824557693,15.760232446902835,0.09365604240556422,0.177946480570572,0.18731208481112843,30.128775832523694,31.612670871794975,31.777548098380674
2026-07-31T16:00:00+02:00,LYBE,EXPO,2,2,2,1,0.5,15.317733300762725,20.30840182566836,20.862920550657872,1.584262835172073,1.584262835172073,1.584262835172073,28.94803610260145,33.93870462750708,34.49322335249659
2026-07-31T16:00:00+02:00,LYBE,JUG,3,3,3,3,1.0,13.837163575007919,14.964581171080098,15.0,0.2723570584137633,0.40853558762064496,0.40853558762064496,32.12289250008835,35.13970589543048,35.4177191650883
2026-07-31T17:00:00+02:00,BW,LYBE,3,3,3,3,1.0,8.253729285285711,14.268080464296666,15.0,0.0,0.0,0.0,35.1905590462557,41.84137092966806,42.67617503286783
2026-07-31T17:00:00+02:00,LYBE,BW,1,1,1,1,1.0,10.948012871733226,10.948012871733226,10.948012871733226,0.0,0.0,0.0,27.411943238399907,27.411943238399907,27.411943238399907
2026-07-31T17:00:00+02:00,LYBE,DOR,2,2,2,2,1.0,12.869928826079073,14.786992882607906,15.0,0.37222817654546814,0.5386526591063739,0.5571442682798079,27.897160569291252,28.92314910838099,29.037147834946516
2026-07-31T17:00:00+02:00,LYBE,EXPO,1,1,1,0,0.0,18.98520100017243,18.98520100017243,18.98520100017243,1.6817144184586748,1.6817144184586748,1.6817144184586748,30.362955385297756,30.362955385297756,30.362955385297756
2026-07-31T17:00:00+02:00,LYBE,JUG,4,4,4,4,1.0,11.672853359133963,15.0,15.0,0.5426972061038821,1.211940339941199,1.3537176491742382,29.05392243190451,30.974240467467983,31.20491416481394
2026-07-31T17:00:00+02:00,LYBE,LYBV,1,1,1,0,0.0,23.8992791388527,23.8992791388527,23.8992791388527,6.1541933818579615,6.1541933818579615,6.1541933818579615,43.67760898737736,43.67760898737736,43.67760898737736
2026-07-31T18:00:00+02:00,BW,LYBE,2,2,2,2,1.0,13.716941285145488,14.871694128514548,15.0,0.0,0.0,0.0,37.95460600011526,39.467502405036456,39.63560200558325
2026-07-31T18:00:00+02:00,EXPO,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,34.291530868522145,34.291530868522145,34.291530868522145
2026-07-31T18:00:00+02:00,JUG,LYBE,3,3,3,1,0.3333333333333333,19.129821476104716,22.717891694108985,23.098681564096964,3.096419632921849,4.644629449382774,4.644629449382774,47.41867628226327,53.394766382176144,53.82407128187697
2026-07-31T18:00:00+02:00,LYBE,BW,1,1,1,1,1.0,15.0,15.0,15.0,0.003973569308436708,0.003973569308436708,0.003973569308436708,26.767903935974996,26.767903935974996,26.767903935974996
2026-07-31T18:00:00+02:00,LYBE,EXPO,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,24.69603996666677,24.69603996666677,24.69603996666677
2026-07-31T18:00:00+02:00,LYBE,JUG,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.313371866666664,28.313371866666664,28.313371866666664
2026-07-31T18:00:00+02:00,LYBE,LYBV,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.62413646666658,28.62413646666658,28.62413646666658
2026-07-31T19:00:00+02:00,JUG,LYBE,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,38.829693149182276,38.829693149182276,38.829693149182276
2026-07-31T19:00:00+02:00,LYBE,BW,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,26.76393036666656,26.76393036666656,26.76393036666656
2026-07-31T20:00:00+02:00,DOR,LYBE,2,2,2,2,1.0,13.725039223926313,14.872503922392632,15.0,0.0,0.0,0.0,40.33351129672131,42.0341669824733,42.22312872533463
2026-07-31T20:00:00+02:00,LYBE,LYBV,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.62413646666658,28.62413646666658,28.62413646666658
2026-07-31T21:00:00+02:00,LYBE,BW,4,4,4,4,1.0,12.90418174174441,15.0,15.0,0.0,0.0,0.0,27.018112108410968,29.113930366666562,29.113930366666562
2026-07-31T21:00:00+02:00,LYBE,DOR,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.48000356666671,28.48000356666671,28.48000356666671
2026-07-31T22:00:00+02:00,LYBE,BW,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,26.76393036666656,26.76393036666656,26.76393036666656
2026-07-31T22:00:00+02:00,LYBE,DOR,5,5,5,5,1.0,13.068915745354946,15.0,15.0,0.4220398302689136,0.703399717114856,0.703399717114856,30.73095914229057,33.8697771802061,33.88340328378157
2026-07-31T22:00:00+02:00,LYBE,JUG,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.313371866666664,28.313371866666664,28.313371866666664
2026-07-31T22:00:00+02:00,LYBE,LYBV,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,28.62413646666658,28.62413646666658,28.62413646666658
2026-07-31T23:00:00+02:00,LYBE,BW,5,5,5,3,0.6,16.817431789512824,20.074379669107344,20.27637751480555,0.0,0.0,0.0,30.461362156179383,34.1883100357739,34.39030788147211
2026-07-31T23:00:00+02:00,LYBE,JUG,4,4,4,4,1.0,12.428168119958839,15.0,15.0,3.232348944287029,3.836480228298266,3.836480228298266,31.32388893091253,34.31861270976156,34.49985209496493
2026-07-31T23:00:00+02:00,LYBE,LYBV,2,2,2,0,0.0,16.696390753482774,17.986642285348314,18.13000356666671,0.0,0.0,0.0,32.67052722014935,33.960778752014896,34.10414003333329
2026-08-01T00:00:00+02:00,LYBE,BW,1,1,1,1,1.0,15.0,15.0,15.0,0.0,0.0,0.0,26.76393036666656,26.76393036666656,26.76393036666656
2026-08-01T00:00:00+02:00,LYBE,JUG,1,1,1,0,0.0,17.963371866666662,17.963371866666662,17.963371866666662,0.0,0.0,0.0,31.276743733333326,31.276743733333326,31.276743733333326
2026-08-01T00:00:00+02:00,LYBE,LYBV,2,2,2,1,0.5,14.056062245676246,16.509363322522866,16.78195233106138,3.8908415660412476,3.8908415660412476,3.8908415660412476,33.921040278384076,36.3743413552307,36.64693036376921
