start_s,end_s,passenger_id,group_id,aircraft_id,origin,destination,stage,scope,causes,constraint_locations,aircraft_activity,duration_min,overdue_min,extra_after_boarding_min,start_local,end_local
15888.731926303277,15903.522600469383,SYN2-216-D:P0001,G:BW:LYBE:SYN2-216-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,group_formation,group_formation@BW,idle,0.24651123610177214,0.0,0.0,2026-07-31T04:24:48.731926+02:00,2026-07-31T04:25:03.522600+02:00
15888.731926303277,15903.522600469383,SYN2-233-D:P0001,G:BW:LYBE:SYN2-216-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,group_formation,group_formation@BW,idle,0.24651123610177214,0.0,0.0,2026-07-31T04:24:48.731926+02:00,2026-07-31T04:25:03.522600+02:00
15926.243163745257,15986.243163745257,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBE|group_formation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:25:26.243164+02:00,2026-07-31T04:26:26.243164+02:00
15937.161488559683,15986.243163745257,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBE|group_formation@JUG,departure_finalization,0.8180279197595761,0.0,0.0,2026-07-31T04:25:37.161489+02:00,2026-07-31T04:26:26.243164+02:00
15986.243163745257,16026.243163745257,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T04:26:26.243164+02:00,2026-07-31T04:27:06.243164+02:00
15986.243163745257,16026.243163745257,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T04:26:26.243164+02:00,2026-07-31T04:27:06.243164+02:00
16008.918401359026,16068.918401359026,SYN2-235-D:P0001,G:LYBV:LYBE:SYN2-235-D:P0001,EVTOL_004,LYBV,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBV,departure_finalization,1.0,0.0,0.0,2026-07-31T04:26:48.918401+02:00,2026-07-31T04:27:48.918401+02:00
16026.243163745257,16344.045475745257,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,cruise,5.296705199999996,0.0,0.0,2026-07-31T04:27:06.243164+02:00,2026-07-31T04:32:24.045476+02:00
16026.243163745257,16344.045475745257,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,cruise,5.296705199999996,0.0,0.0,2026-07-31T04:27:06.243164+02:00,2026-07-31T04:32:24.045476+02:00
16173.522600469383,16363.380821599572,SYN2-216-D:P0001,G:BW:LYBE:SYN2-216-D:P0001,EVTOL_002,BW,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@BW,waiting_for_departure,3.164303685503152,0.0,3.164303685503152,2026-07-31T04:29:33.522600+02:00,2026-07-31T04:32:43.380822+02:00
16173.522600469383,16363.380821599572,SYN2-233-D:P0001,G:BW:LYBE:SYN2-216-D:P0001,EVTOL_002,BW,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@BW,waiting_for_departure,3.164303685503152,0.0,3.164303685503152,2026-07-31T04:29:33.522600+02:00,2026-07-31T04:32:43.380822+02:00
16210.489996684802,16344.045475745257,SYN2-231-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,cruise,2.225924651007578,0.0,0.0,2026-07-31T04:30:10.489997+02:00,2026-07-31T04:32:24.045476+02:00
16255.80684847877,16320.416429599574,SYN2-351-D:P0001,G:DOR:LYBE:SYN2-351-D:P0001,EVTOL_003,DOR,LYBE,after_boarding,committed_flight,destination_tlof,destination_tlof@LYBE,waiting_for_departure,1.0768263520134194,0.0,1.0768263520134194,2026-07-31T04:30:55.806848+02:00,2026-07-31T04:32:00.416430+02:00
16320.416429599574,16380.416429599574,SYN2-351-D:P0001,G:DOR:LYBE:SYN2-351-D:P0001,EVTOL_003,DOR,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@DOR,departure_finalization,1.0,0.0,0.0,2026-07-31T04:32:00.416430+02:00,2026-07-31T04:33:00.416430+02:00
16344.045475745257,16404.045475745257,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,landing,1.0,0.0,0.0,2026-07-31T04:32:24.045476+02:00,2026-07-31T04:33:24.045476+02:00
16344.045475745257,16404.045475745257,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,landing,1.0,0.0,0.0,2026-07-31T04:32:24.045476+02:00,2026-07-31T04:33:24.045476+02:00
16344.045475745257,16404.045475745257,SYN2-231-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,landing,1.0,0.0,0.0,2026-07-31T04:32:24.045476+02:00,2026-07-31T04:33:24.045476+02:00
16363.380821599574,16423.380821599574,SYN2-216-D:P0001,G:BW:LYBE:SYN2-216-D:P0001,EVTOL_002,BW,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@BW,departure_finalization,1.0,0.0,0.0,2026-07-31T04:32:43.380822+02:00,2026-07-31T04:33:43.380822+02:00
16363.380821599574,16423.380821599574,SYN2-233-D:P0001,G:BW:LYBE:SYN2-216-D:P0001,EVTOL_002,BW,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@BW,departure_finalization,1.0,0.0,0.0,2026-07-31T04:32:43.380822+02:00,2026-07-31T04:33:43.380822+02:00
16404.045475745257,16553.48940284651,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation,group_formation@JUG,idle,2.490732118354208,0.0,0.0,2026-07-31T04:33:24.045476+02:00,2026-07-31T04:35:53.489403+02:00
16404.045475745257,16553.48940284651,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation,group_formation@JUG,idle,2.490732118354208,0.0,0.0,2026-07-31T04:33:24.045476+02:00,2026-07-31T04:35:53.489403+02:00
16404.045475745257,16553.48940284651,SYN2-231-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation,group_formation@JUG,idle,2.490732118354208,0.0,0.0,2026-07-31T04:33:24.045476+02:00,2026-07-31T04:35:53.489403+02:00
16641.53511457393,16748.216643599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000051|group_formation@JUG,cruise,1.7780254837607572,0.0,0.0,2026-07-31T04:37:21.535115+02:00,2026-07-31T04:39:08.216644+02:00
16748.216643599575,16808.216643599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000051|group_formation@JUG,landing,1.0,0.0,0.0,2026-07-31T04:39:08.216644+02:00,2026-07-31T04:40:08.216644+02:00
16808.216643599575,16934.216643599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000051|group_formation@JUG,disembarking,2.1,0.0,0.0,2026-07-31T04:40:08.216644+02:00,2026-07-31T04:42:14.216644+02:00
16898.48940284651,16952.72324270822,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,0.9038973310285049,0.0,0.9038973310285049,2026-07-31T04:41:38.489403+02:00,2026-07-31T04:42:32.723243+02:00
16898.48940284651,16952.72324270822,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,0.9038973310285049,0.0,0.9038973310285049,2026-07-31T04:41:38.489403+02:00,2026-07-31T04:42:32.723243+02:00
16898.48940284651,16952.72324270822,SYN2-231-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,0.9038973310285049,0.0,0.9038973310285049,2026-07-31T04:41:38.489403+02:00,2026-07-31T04:42:32.723243+02:00
16934.216643599575,16994.216643599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBE|group_formation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:42:14.216644+02:00,2026-07-31T04:43:14.216644+02:00
16952.72324270822,17012.72324270822,SYN2-232-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:42:32.723243+02:00,2026-07-31T04:43:32.723243+02:00
16952.72324270822,17012.72324270822,SYN2-234-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:42:32.723243+02:00,2026-07-31T04:43:32.723243+02:00
16952.72324270822,17012.72324270822,SYN2-231-D:P0001,G:JUG:LYBE:SYN2-232-D:P0001,EVTOL_001,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:42:32.723243+02:00,2026-07-31T04:43:32.723243+02:00
16994.216643599575,17034.216643599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T04:43:14.216644+02:00,2026-07-31T04:43:54.216644+02:00
17034.216643599575,17352.018955599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,cruise,5.296705199999996,0.0,0.0,2026-07-31T04:43:54.216644+02:00,2026-07-31T04:49:12.018956+02:00
17352.018955599575,17412.018955599575,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,landing,1.0,0.0,0.0,2026-07-31T04:49:12.018956+02:00,2026-07-31T04:50:12.018956+02:00
17412.018955599575,17541.53511457393,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,before_boarding,selected_plan,group_formation,group_formation@JUG,idle,2.1586026495725794,0.0,0.0,2026-07-31T04:50:12.018956+02:00,2026-07-31T04:52:21.535115+02:00
17620.824249839374,17688.52555470822,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000052|group_formation@JUG,disembarking,1.1283550811474319,0.0,0.0,2026-07-31T04:53:40.824250+02:00,2026-07-31T04:54:48.525555+02:00
17688.52555470822,17979.203321671182,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,battery_before_repositioning|group_formation,battery_before_repositioning@LYBE|group_formation@JUG,idle,4.844629449382713,0.0,0.0,2026-07-31T04:54:48.525555+02:00,2026-07-31T04:59:39.203322+02:00
17736.53511457393,17821.560210849682,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,1.417084937929212,0.0,1.417084937929212,2026-07-31T04:55:36.535115+02:00,2026-07-31T04:57:01.560211+02:00
17821.560210849682,17881.560210849682,SYN2-214-D:P0001,G:JUG:LYBE:SYN2-214-D:P0001,EVTOL_003,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:57:01.560211+02:00,2026-07-31T04:58:01.560211+02:00
17979.203321671182,18039.203321671182,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@LYBE|group_formation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T04:59:39.203322+02:00,2026-07-31T05:00:39.203322+02:00
18039.203321671182,18079.203321671182,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T05:00:39.203322+02:00,2026-07-31T05:01:19.203322+02:00
18079.203321671182,18397.005633671182,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,cruise,5.296705199999996,0.0,0.0,2026-07-31T05:01:19.203322+02:00,2026-07-31T05:06:37.005634+02:00
18397.005633671182,18457.005633671182,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation|repositioning_flight,group_formation@JUG|repositioning_flight@JUG,landing,1.0,0.0,0.0,2026-07-31T05:06:37.005634+02:00,2026-07-31T05:07:37.005634+02:00
18457.005633671182,18520.824249839374,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,before_boarding,selected_plan,group_formation,group_formation@JUG,idle,1.063643602803192,0.0,0.0,2026-07-31T05:07:37.005634+02:00,2026-07-31T05:08:40.824250+02:00
18715.824249839374,19005.683400634145,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,after_boarding,committed_flight,battery_after_repositioning,battery_after_repositioning@JUG,waiting_for_departure,4.830985846579521,0.0,4.830985846579521,2026-07-31T05:11:55.824250+02:00,2026-07-31T05:16:45.683401+02:00
19005.683400634145,19065.683400634145,SYN2-234-D:P0002,G:JUG:LYBE:SYN2-234-D:P0002,EVTOL_001,JUG,LYBE,departure_preparation,committed_flight,departure_preparation,departure_preparation@JUG,departure_finalization,1.0,0.0,0.0,2026-07-31T05:16:45.683401+02:00,2026-07-31T05:17:45.683401+02:00
20277.80321043103,21177.80321043103,SYN2-009-A:P0001,G:LYBE:LYBV:SYN2-009-A:P0001,EVTOL_001,LYBE,LYBV,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,15.0,0.0,0.0,2026-07-31T05:37:57.803210+02:00,2026-07-31T05:52:57.803210+02:00
20554.437456960703,21454.437456960703,SYN2-010-A:P0001,G:LYBE:BW:SYN2-010-A:P0001,EVTOL_002,LYBE,BW,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,15.0,0.0,0.0,2026-07-31T05:42:34.437457+02:00,2026-07-31T05:57:34.437457+02:00
20562.003095445805,21462.003095445805,SYN2-015-A:P0001,G:LYBE:EXPO:SYN2-015-A:P0001,EVTOL_003,LYBE,EXPO,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,15.0,0.0,0.0,2026-07-31T05:42:42.003095+02:00,2026-07-31T05:57:42.003095+02:00
20650.408268370757,21550.408268370757,SYN2-017-A:P0002,G:LYBE:DOR:SYN2-017-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,15.0,0.0,0.0,2026-07-31T05:44:10.408268+02:00,2026-07-31T05:59:10.408268+02:00
20665.689133786494,21335.821643243427,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,,BW,LYBE,before_boarding,candidate_set,group_formation|priority_other_group,group_formation@BW,,11.168875157615549,0.0,0.0,2026-07-31T05:44:25.689134+02:00,2026-07-31T05:55:35.821643+02:00
20666.09528792066,21550.408268370757,SYN2-009-A:P0002,G:LYBE:DOR:SYN2-017-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,14.73854967416828,0.0,0.0,2026-07-31T05:44:26.095288+02:00,2026-07-31T05:59:10.408268+02:00
21175.664614224595,21177.80321043103,SYN2-014-A:P0001,G:LYBE:LYBV:SYN2-009-A:P0001,EVTOL_001,LYBE,LYBV,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,0.035643270107235975,0.0,0.0,2026-07-31T05:52:55.664614+02:00,2026-07-31T05:52:57.803210+02:00
21335.821643243427,21550.408268370757,SYN2-017-A:P0001,G:LYBE:DOR:SYN2-017-A:P0002,EVTOL_004,LYBE,DOR,before_boarding,selected_plan,group_formation,group_formation@LYBE,idle,3.576443752122153,0.0,0.0,2026-07-31T05:55:35.821643+02:00,2026-07-31T05:59:10.408268+02:00
21335.821643243427,21447.80321043103,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000057|group_formation@BW,boarding,1.8663594531267031,0.0,0.0,2026-07-31T05:55:35.821643+02:00,2026-07-31T05:57:27.803210+02:00
21447.80321043103,21462.003095445805,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000057|group_formation@BW,departure_finalization,0.23666475024626077,0.0,0.0,2026-07-31T05:57:27.803210+02:00,2026-07-31T05:57:42.003095+02:00
21447.80321043103,21507.80321043103,SYN2-009-A:P0001,G:LYBE:LYBV:SYN2-009-A:P0001,EVTOL_001,LYBE,LYBV,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T05:57:27.803210+02:00,2026-07-31T05:58:27.803210+02:00
21447.80321043103,21507.80321043103,SYN2-014-A:P0001,G:LYBE:LYBV:SYN2-009-A:P0001,EVTOL_001,LYBE,LYBV,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T05:57:27.803210+02:00,2026-07-31T05:58:27.803210+02:00
21462.003095445805,21565.689133786494,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000058|group_formation@BW,boarding,1.7281006390114877,0.0,0.0,2026-07-31T05:57:42.003095+02:00,2026-07-31T05:59:25.689134+02:00
21565.689133786494,21611.710614597956,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000058,boarding,0.7670246801910252,0.7670246801910252,0.0,2026-07-31T05:59:25.689134+02:00,2026-07-31T06:00:11.710615+02:00
21611.71061459796,21649.437456960703,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000058,boarding,0.628780706045715,0.628780706045715,0.0,2026-07-31T06:00:11.710615+02:00,2026-07-31T06:00:49.437457+02:00
21649.437456960703,21709.437456960703,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000058,departure_finalization,1.0,1.0,0.0,2026-07-31T06:00:49.437457+02:00,2026-07-31T06:01:49.437457+02:00
21649.437456960703,21709.437456960703,SYN2-010-A:P0001,G:LYBE:BW:SYN2-010-A:P0001,EVTOL_002,LYBE,BW,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T06:00:49.437457+02:00,2026-07-31T06:01:49.437457+02:00
21657.003095445805,21689.437456960703,SYN2-015-A:P0001,G:LYBE:EXPO:SYN2-015-A:P0001,EVTOL_003,LYBE,EXPO,after_boarding,committed_flight,origin_tlof,origin_tlof@LYBE,waiting_for_departure,0.5405726919149553,0.0,0.5405726919149553,2026-07-31T06:00:57.003095+02:00,2026-07-31T06:01:29.437457+02:00
21689.437456960703,21749.437456960703,SYN2-015-A:P0001,G:LYBE:EXPO:SYN2-015-A:P0001,EVTOL_003,LYBE,EXPO,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T06:01:29.437457+02:00,2026-07-31T06:02:29.437457+02:00
21709.437456960703,21749.437456960703,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000058,takeoff,0.6666666666666666,0.6666666666666666,0.0,2026-07-31T06:01:49.437457+02:00,2026-07-31T06:02:29.437457+02:00
21733.705321996273,21749.437456960703,SYN2-019-A:P0001,G:LYBE:LYBV:SYN2-019-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000059|group_formation@LYBE,departure_finalization,0.26220224940716436,0.0,0.0,2026-07-31T06:02:13.705322+02:00,2026-07-31T06:02:29.437457+02:00
21749.437456960703,21789.437456960703,SYN2-019-A:P0001,G:LYBE:LYBV:SYN2-019-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000059|group_formation@LYBE,takeoff,0.6666666666666666,0.0,0.0,2026-07-31T06:02:29.437457+02:00,2026-07-31T06:03:09.437457+02:00
21749.437456960703,21873.83092331889,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_002,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000058,cruise,2.073224439303097,2.073224439303097,0.0,2026-07-31T06:02:29.437457+02:00,2026-07-31T06:04:33.830923+02:00
21789.437456960703,21890.1998549607,SYN2-019-A:P0001,G:LYBE:LYBV:SYN2-019-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000059|group_formation@LYBE,cruise,1.6793732999999824,0.0,0.0,2026-07-31T06:03:09.437457+02:00,2026-07-31T06:04:50.199855+02:00
21873.83092331889,21974.273278960703,SYN2-019-A:P0002,G:LYBE:JUG:SYN2-019-A:P0002,EVTOL_002,LYBE,JUG,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000058|group_formation@LYBE,cruise,1.674039260696918,0.0,0.0,2026-07-31T06:04:33.830923+02:00,2026-07-31T06:06:14.273279+02:00
21873.83092331889,21884.251398431028,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000057,cruise,0.17367458520232806,0.17367458520232806,0.0,2026-07-31T06:04:33.830923+02:00,2026-07-31T06:04:44.251398+02:00
21884.251398431028,21944.251398431028,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000057,landing,1.0,1.0,0.0,2026-07-31T06:04:44.251398+02:00,2026-07-31T06:05:44.251398+02:00
21890.1998549607,21950.1998549607,SYN2-019-A:P0001,G:LYBE:LYBV:SYN2-019-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000059|group_formation@LYBE,landing,1.0,0.0,0.0,2026-07-31T06:04:50.199855+02:00,2026-07-31T06:05:50.199855+02:00
21895.408268370757,21955.408268370757,SYN2-017-A:P0002,G:LYBE:DOR:SYN2-017-A:P0002,EVTOL_004,LYBE,DOR,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T06:04:55.408268+02:00,2026-07-31T06:05:55.408268+02:00
21895.408268370757,21955.408268370757,SYN2-009-A:P0002,G:LYBE:DOR:SYN2-017-A:P0002,EVTOL_004,LYBE,DOR,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T06:04:55.408268+02:00,2026-07-31T06:05:55.408268+02:00
21895.408268370757,21955.408268370757,SYN2-017-A:P0001,G:LYBE:DOR:SYN2-017-A:P0002,EVTOL_004,LYBE,DOR,departure_preparation,committed_flight,departure_preparation,departure_preparation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T06:04:55.408268+02:00,2026-07-31T06:05:55.408268+02:00
21944.251398431028,22136.251398431028,SYN2-236-D:P0001,G:BW:LYBE:SYN2-236-D:P0001,EVTOL_001,BW,LYBE,before_boarding,selected_plan,aircraft_busy,aircraft_busy@F000057,disembarking,3.2,3.2,0.0,2026-07-31T06:05:44.251398+02:00,2026-07-31T06:08:56.251398+02:00
21950.1998549607,22076.1998549607,SYN2-019-A:P0001,G:LYBE:LYBV:SYN2-019-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000059|group_formation@LYBE,disembarking,2.1,0.0,0.0,2026-07-31T06:05:50.199855+02:00,2026-07-31T06:07:56.199855+02:00
21974.273278960703,22034.273278960703,SYN2-019-A:P0002,G:LYBE:JUG:SYN2-019-A:P0002,EVTOL_002,LYBE,JUG,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000058|group_formation@LYBE,landing,1.0,0.0,0.0,2026-07-31T06:06:14.273279+02:00,2026-07-31T06:07:14.273279+02:00
22034.273278960703,22160.273278960703,SYN2-019-A:P0002,G:LYBE:JUG:SYN2-019-A:P0002,EVTOL_002,LYBE,JUG,before_boarding,selected_plan,aircraft_busy|group_formation,aircraft_busy@F000058|group_formation@LYBE,disembarking,2.1,0.0,0.0,2026-07-31T06:07:14.273279+02:00,2026-07-31T06:09:20.273279+02:00
22076.1998549607,22136.1998549607,SYN2-019-A:P0001,G:LYBE:LYBV:SYN2-019-A:P0001,EVTOL_003,LYBE,LYBV,before_boarding,selected_plan,departure_preparation|group_formation,departure_preparation@EXPO|group_formation@LYBE,departure_finalization,1.0,0.0,0.0,2026-07-31T06:07:56.199855+02:00,2026-07-31T06:08:56.199855+02:00
