id,airline_flight_id,origin,destination,request_time_s,latest_desired_takeoff_s,latest_terminal_arrival_s,terminal_access_duration_s,status,group_id,flight_id,boarding_start_s,takeoff_start_s,landing_end_s,disembarking_end_s,terminal_arrival_s,journey_end_s,boarding_end_s,waiting_time_min,within_wait_limit,wait_exceedance_min,request_to_takeoff_min,extra_after_boarding_min,journey_duration_min,terminal_target_lateness_min,wait_constraints,request_time_local,boarding_start_local,boarding_end_local,takeoff_start_local,landing_end_local,journey_end_local,terminal_arrival_local
SYN2-234-D:P0001,SYN2-234-D,JUG,LYBE,15937.161488559683,17317.161488559683,18721.64518014389,662.6813795842046,completed,G:JUG:LYBE:SYN2-232-D:P0001,F000052,16553.48940284651,17012.72324270822,17430.52555470822,17688.52555470822,18351.206934292426,18351.206934292426,16898.48940284651,10.272131904780448,True,0.0,17.92602923580895,0.9038973310285049,40.23409076221239,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T04:25:37.161489+02:00,2026-07-31T04:35:53.489403+02:00,2026-07-31T04:41:38.489403+02:00,2026-07-31T04:43:32.723243+02:00,2026-07-31T04:50:30.525555+02:00,2026-07-31T05:05:51.206934+02:00,2026-07-31T05:05:51.206934+02:00
SYN2-231-D:P0001,SYN2-231-D,JUG,LYBE,16210.489996684802,17590.489996684802,18964.346164721097,632.0538560362946,completed,G:JUG:LYBE:SYN2-232-D:P0001,F000052,16553.48940284651,17012.72324270822,17430.52555470822,17688.52555470822,18320.579410744514,18320.579410744514,16898.48940284651,5.716656769361786,True,0.0,13.37055410039029,0.9038973310285049,35.1681569009952,0.0,group_formation|repositioning_flight,2026-07-31T04:30:10.489997+02:00,2026-07-31T04:35:53.489403+02:00,2026-07-31T04:41:38.489403+02:00,2026-07-31T04:43:32.723243+02:00,2026-07-31T04:50:30.525555+02:00,2026-07-31T05:05:20.579411+02:00,2026-07-31T05:05:20.579411+02:00
SYN2-214-D:P0001,SYN2-214-D,JUG,LYBE,16641.53511457393,18021.53511457393,19436.803654352898,673.4662277789675,completed,G:JUG:LYBE:SYN2-214-D:P0001,F000054,17541.53511457393,17881.560210849682,18299.362522849682,18425.362522849682,19098.82875062865,19098.82875062865,17736.53511457393,15.0,True,0.0,20.66708493792921,1.417084937929212,40.95489393424535,0.0,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T04:37:21.535115+02:00,2026-07-31T04:52:21.535115+02:00,2026-07-31T04:55:36.535115+02:00,2026-07-31T04:58:01.560211+02:00,2026-07-31T05:04:59.362523+02:00,2026-07-31T05:18:18.828751+02:00,2026-07-31T05:18:18.828751+02:00
SYN2-234-D:P0002,SYN2-234-D,JUG,LYBE,17620.824249839374,19000.824249839374,20356.389095505445,613.7625336660708,completed,G:JUG:LYBE:SYN2-234-D:P0002,F000056,18520.824249839374,19065.683400634145,19483.485712634145,19609.485712634145,20223.248246300216,20223.248246300216,18715.824249839374,15.0,True,0.0,24.08098584657952,4.830985846579521,43.37373327434737,0.0,aircraft_busy|battery_before_repositioning|departure_preparation|group_formation|repositioning_flight,2026-07-31T04:53:40.824250+02:00,2026-07-31T05:08:40.824250+02:00,2026-07-31T05:11:55.824250+02:00,2026-07-31T05:17:45.683401+02:00,2026-07-31T05:24:43.485713+02:00,2026-07-31T05:37:03.248246+02:00,2026-07-31T05:37:03.248246+02:00
SYN2-009-A:P0001,SYN2-009-A,LYBE,LYBV,20277.80321043103,,,678.3904543906503,completed,G:LYBE:LYBV:SYN2-009-A:P0001,F000057,21177.80321043103,21507.80321043103,21944.251398431028,22136.251398431028,,22136.251398431028,21447.80321043103,15.0,True,0.0,20.5,0.0,30.974136466666643,,group_formation,2026-07-31T05:37:57.803210+02:00,2026-07-31T05:52:57.803210+02:00,2026-07-31T05:57:27.803210+02:00,2026-07-31T05:58:27.803210+02:00,2026-07-31T06:05:44.251398+02:00,2026-07-31T06:08:56.251398+02:00,
SYN2-010-A:P0001,SYN2-010-A,LYBE,BW,20554.437456960703,,,590.4777159630283,completed,G:LYBE:BW:SYN2-010-A:P0001,F000058,21454.437456960703,21709.437456960703,22034.273278960703,22160.273278960703,,22160.273278960703,21649.437456960703,15.0,True,0.0,19.25,0.0,26.76393036666668,,group_formation,2026-07-31T05:42:34.437457+02:00,2026-07-31T05:57:34.437457+02:00,2026-07-31T06:00:49.437457+02:00,2026-07-31T06:01:49.437457+02:00,2026-07-31T06:07:14.273279+02:00,2026-07-31T06:09:20.273279+02:00,
SYN2-015-A:P0001,SYN2-015-A,LYBE,EXPO,20562.003095445805,,,627.708890748104,completed,G:LYBE:EXPO:SYN2-015-A:P0001,F000059,21462.003095445805,21749.437456960703,21950.1998549607,22076.1998549607,,22076.1998549607,21657.003095445805,15.0,True,0.0,19.790572691914956,0.5405726919149553,25.236612658581603,,group_formation,2026-07-31T05:42:42.003095+02:00,2026-07-31T05:57:42.003095+02:00,2026-07-31T06:00:57.003095+02:00,2026-07-31T06:02:29.437457+02:00,2026-07-31T06:05:50.199855+02:00,2026-07-31T06:07:56.199855+02:00,
SYN2-017-A:P0002,SYN2-017-A,LYBE,DOR,20650.408268370757,,,604.0849763340769,completed,G:LYBE:DOR:SYN2-017-A:P0002,F000060,21550.408268370757,21955.408268370757,22383.208482370756,22641.208482370756,,22641.208482370756,21895.408268370757,15.0,True,0.0,21.75,0.0,33.18000356666665,,group_formation,2026-07-31T05:44:10.408268+02:00,2026-07-31T05:59:10.408268+02:00,2026-07-31T06:04:55.408268+02:00,2026-07-31T06:05:55.408268+02:00,2026-07-31T06:13:03.208482+02:00,2026-07-31T06:17:21.208482+02:00,
SYN2-236-D:P0001,SYN2-236-D,BW,LYBE,20665.689133786494,22045.689133786494,23249.80239495967,555.2774391731768,completed,G:BW:LYBE:SYN2-236-D:P0001,F000066,22989.86376443103,23319.86376443103,23644.69958643103,23836.69958643103,24391.977025604207,24391.977025604207,23259.86376443103,38.73624384407558,False,23.73624384407558,44.23624384407558,0.0,62.104798196961866,19.036243844075578,aircraft_busy|cleaning|departure_preparation|group_formation|priority_other_group|repositioning_flight,2026-07-31T05:44:25.689134+02:00,2026-07-31T06:23:09.863764+02:00,2026-07-31T06:27:39.863764+02:00,2026-07-31T06:28:39.863764+02:00,2026-07-31T06:34:04.699586+02:00,2026-07-31T06:46:31.977026+02:00,2026-07-31T06:46:31.977026+02:00
SYN2-009-A:P0002,SYN2-009-A,LYBE,DOR,20666.09528792066,,,672.4250015358176,completed,G:LYBE:DOR:SYN2-017-A:P0002,F000060,21550.408268370757,21955.408268370757,22383.208482370756,22641.208482370756,,22641.208482370756,21895.408268370757,14.73854967416828,True,0.0,21.48854967416828,0.0,32.91855324083493,,group_formation,2026-07-31T05:44:26.095288+02:00,2026-07-31T05:59:10.408268+02:00,2026-07-31T06:04:55.408268+02:00,2026-07-31T06:05:55.408268+02:00,2026-07-31T06:13:03.208482+02:00,2026-07-31T06:17:21.208482+02:00,
SYN2-014-A:P0001,SYN2-014-A,LYBE,LYBV,21175.664614224595,,,617.9441005140609,completed,G:LYBE:LYBV:SYN2-009-A:P0001,F000057,21177.80321043103,21507.80321043103,21944.251398431028,22136.251398431028,,22136.251398431028,21447.80321043103,0.035643270107235975,True,0.0,5.535643270107236,0.0,16.009779736773876,,group_formation,2026-07-31T05:52:55.664614+02:00,2026-07-31T05:52:57.803210+02:00,2026-07-31T05:57:27.803210+02:00,2026-07-31T05:58:27.803210+02:00,2026-07-31T06:05:44.251398+02:00,2026-07-31T06:08:56.251398+02:00,
SYN2-017-A:P0001,SYN2-017-A,LYBE,DOR,21335.821643243427,,,608.4468476555733,completed,G:LYBE:DOR:SYN2-017-A:P0002,F000060,21550.408268370757,21955.408268370757,22383.208482370756,22641.208482370756,,22641.208482370756,21895.408268370757,3.576443752122153,True,0.0,10.326443752122152,0.0,21.7564473187888,,group_formation,2026-07-31T05:55:35.821643+02:00,2026-07-31T05:59:10.408268+02:00,2026-07-31T06:04:55.408268+02:00,2026-07-31T06:05:55.408268+02:00,2026-07-31T06:13:03.208482+02:00,2026-07-31T06:17:21.208482+02:00,
SYN2-019-A:P0001,SYN2-019-A,LYBE,LYBV,21733.705321996273,,,628.0754227420824,completed,G:LYBE:LYBV:SYN2-019-A:P0001,F000063,22633.705321996273,22888.705321996273,23325.15350999627,23451.15350999627,,23451.15350999627,22828.705321996273,15.0,True,0.0,19.25,0.0,28.62413646666664,,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T06:02:13.705322+02:00,2026-07-31T06:17:13.705322+02:00,2026-07-31T06:20:28.705322+02:00,2026-07-31T06:21:28.705322+02:00,2026-07-31T06:28:45.153510+02:00,2026-07-31T06:30:51.153510+02:00,
SYN2-019-A:P0002,SYN2-019-A,LYBE,JUG,21873.83092331889,,,555.208309187826,completed,G:LYBE:JUG:SYN2-019-A:P0002,F000065,22773.83092331889,23028.83092331889,23446.63323531889,23572.63323531889,,23572.63323531889,22968.83092331889,15.0,True,0.0,19.25,0.0,28.313371866666664,,aircraft_busy|departure_preparation|group_formation|repositioning_flight,2026-07-31T06:04:33.830923+02:00,2026-07-31T06:19:33.830923+02:00,2026-07-31T06:22:48.830923+02:00,2026-07-31T06:23:48.830923+02:00,2026-07-31T06:30:46.633235+02:00,2026-07-31T06:32:52.633235+02:00,
SYN2-241-D:P0001,SYN2-241-D,BW,LYBE,22090.02646457314,23470.02646457314,24816.46242831224,697.6001417390997,completed,G:BW:LYBE:SYN2-236-D:P0001,F000066,22989.86376443103,23319.86376443103,23644.69958643103,23836.69958643103,24534.29972817013,24534.29972817013,23259.86376443103,14.997288330964814,True,0.0,20.497288330964814,0.0,40.737887726616464,0.0,aircraft_busy|cleaning|departure_preparation|repositioning_flight,2026-07-31T06:08:10.026465+02:00,2026-07-31T06:23:09.863764+02:00,2026-07-31T06:27:39.863764+02:00,2026-07-31T06:28:39.863764+02:00,2026-07-31T06:34:04.699586+02:00,2026-07-31T06:48:54.299728+02:00,2026-07-31T06:48:54.299728+02:00
SYN2-353-D:P0001,SYN2-353-D,JUG,LYBE,22136.319521225003,23516.319521225003,24871.75770131561,613.6358680906083,completed,G:JUG:LYBE:SYN2-353-D:P0001,F000068,23506.63323531889,23761.63323531889,24179.435547318888,24305.435547318888,24919.071415409497,24919.071415409497,23701.63323531889,22.838561901564752,False,7.838561901564754,27.088561901564752,0.0,46.37919823640823,0.7885619015647535,aircraft_busy|cleaning|departure_preparation|destination_tlof|group_formation|repositioning_flight,2026-07-31T06:08:56.319521+02:00,2026-07-31T06:31:46.633235+02:00,2026-07-31T06:35:01.633235+02:00,2026-07-31T06:36:01.633235+02:00,2026-07-31T06:42:59.435547+02:00,2026-07-31T06:55:19.071415+02:00,2026-07-31T06:55:19.071415+02:00
SYN2-242-D:P0001,SYN2-242-D,JUG,LYBE,24775.239550854796,26155.239550854796,27538.219450676195,641.1775878213991,completed,G:JUG:LYBE:SYN2-242-D:P0001,F000071,25675.239550854796,25930.239550854796,26348.041862854796,26474.041862854796,27115.219450676195,27115.219450676195,25870.239550854796,15.0,True,0.0,19.25,0.0,38.99966499702332,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T06:52:55.239551+02:00,2026-07-31T07:07:55.239551+02:00,2026-07-31T07:11:10.239551+02:00,2026-07-31T07:12:10.239551+02:00,2026-07-31T07:19:08.041863+02:00,2026-07-31T07:31:55.219451+02:00,2026-07-31T07:31:55.219451+02:00
SYN2-237-D:P0001,SYN2-237-D,BW,LYBE,24993.442179245856,26373.442179245856,27679.604868407954,657.3268671620965,completed,G:BW:LYBE:SYN2-237-D:P0001,F000072,25893.442179245856,26148.442179245856,26473.278001245857,26599.278001245857,27256.604868407954,27256.604868407954,26088.442179245856,15.0,True,0.0,19.25,0.0,37.71937815270164,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T06:56:33.442179+02:00,2026-07-31T07:11:33.442179+02:00,2026-07-31T07:14:48.442179+02:00,2026-07-31T07:15:48.442179+02:00,2026-07-31T07:21:13.278001+02:00,2026-07-31T07:34:16.604868+02:00,2026-07-31T07:34:16.604868+02:00
SYN2-246-D:P0001,SYN2-246-D,LYBV,LYBE,26374.713834224855,27754.713834224855,29157.499771187828,642.3377489629744,completed,G:LYBV:LYBE:SYN2-246-D:P0001,F000075,27274.713834224855,27604.713834224855,28041.162022224853,28233.162022224853,28875.499771187828,28875.499771187828,27544.713834224855,15.0,True,0.0,20.5,0.0,41.67976561604955,0.0,departure_preparation|group_formation|origin_tlof|repositioning_flight,2026-07-31T07:19:34.713834+02:00,2026-07-31T07:34:34.713834+02:00,2026-07-31T07:39:04.713834+02:00,2026-07-31T07:40:04.713834+02:00,2026-07-31T07:47:21.162022+02:00,2026-07-31T08:01:15.499771+02:00,2026-07-31T08:01:15.499771+02:00
SYN2-245-D:P0001,SYN2-245-D,LYBV,LYBE,26666.84917321565,28046.84917321565,29360.638589353843,553.3412281381932,completed,G:LYBV:LYBE:SYN2-246-D:P0001,F000075,27274.713834224855,27604.713834224855,28041.162022224853,28233.162022224853,28786.503250363046,28786.503250363046,27544.713834224855,10.131077683486728,True,0.0,15.631077683486728,0.0,35.32756795245659,0.0,group_formation|repositioning_flight,2026-07-31T07:24:26.849173+02:00,2026-07-31T07:34:34.713834+02:00,2026-07-31T07:39:04.713834+02:00,2026-07-31T07:40:04.713834+02:00,2026-07-31T07:47:21.162022+02:00,2026-07-31T07:59:46.503250+02:00,2026-07-31T07:59:46.503250+02:00
SYN2-243-D:P0001,SYN2-243-D,BW,LYBE,26819.626134787482,28199.626134787482,29437.092264127823,588.6303073403379,completed,G:BW:LYBE:SYN2-243-D:P0001,F000076,27719.626134787482,27974.626134787482,28299.461956787483,28425.461956787483,29014.092264127823,29014.092264127823,27914.626134787482,15.0,True,0.0,19.25,0.0,36.57443548900567,0.0,cleaning|departure_preparation|group_formation|repositioning_flight,2026-07-31T07:26:59.626135+02:00,2026-07-31T07:41:59.626135+02:00,2026-07-31T07:45:14.626135+02:00,2026-07-31T07:46:14.626135+02:00,2026-07-31T07:51:39.461957+02:00,2026-07-31T08:03:34.092264+02:00,2026-07-31T08:03:34.092264+02:00
SYN2-249-D:P0002,SYN2-249-D,BW,LYBE,28734.3212764861,30114.3212764861,31321.796935762533,558.6398372764339,completed,G:BW:LYBE:SYN2-249-D:P0002,F000079,29634.3212764861,29889.3212764861,30214.1570984861,30340.1570984861,30898.796935762533,30898.796935762533,29829.3212764861,15.0,True,0.0,19.25,0.0,36.07459432127392,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T07:58:54.321276+02:00,2026-07-31T08:13:54.321276+02:00,2026-07-31T08:17:09.321276+02:00,2026-07-31T08:18:09.321276+02:00,2026-07-31T08:23:34.157098+02:00,2026-07-31T08:34:58.796936+02:00,2026-07-31T08:34:58.796936+02:00
SYN2-356-D:P0001,SYN2-356-D,LYBV,LYBE,29169.18586788682,30549.18586788682,31887.08192983123,577.4478739444133,completed,G:LYBV:LYBE:SYN2-356-D:P0001,F000080,30069.18586788682,30324.18586788682,30760.634055886818,30886.634055886818,31464.08192983123,31464.08192983123,30264.18586788682,15.0,True,0.0,19.25,0.0,38.24826769907352,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T08:06:09.185868+02:00,2026-07-31T08:21:09.185868+02:00,2026-07-31T08:24:24.185868+02:00,2026-07-31T08:25:24.185868+02:00,2026-07-31T08:32:40.634056+02:00,2026-07-31T08:44:24.081930+02:00,2026-07-31T08:44:24.081930+02:00
SYN2-356-D:P0003,SYN2-356-D,LYBV,LYBE,30429.657255408452,31809.657255408452,33138.79731918512,568.6918757766686,completed,G:LYBV:LYBE:SYN2-356-D:P0003,F000083,31329.657255408452,31659.657255408452,32096.10544340845,32288.10544340845,32856.79731918512,32856.79731918512,31599.657255408452,15.0,True,0.0,20.5,0.0,40.45233439627779,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T08:27:09.657255+02:00,2026-07-31T08:42:09.657255+02:00,2026-07-31T08:46:39.657255+02:00,2026-07-31T08:47:39.657255+02:00,2026-07-31T08:54:56.105443+02:00,2026-07-31T09:07:36.797319+02:00,2026-07-31T09:07:36.797319+02:00
SYN2-249-D:P0001,SYN2-249-D,LYBV,LYBE,30861.179854833932,32241.179854833932,33639.11114929507,637.4831064611393,completed,G:LYBV:LYBE:SYN2-356-D:P0003,F000083,31329.657255408452,31659.657255408452,32096.10544340845,32288.10544340845,32925.58854986959,32925.58854986959,31599.657255408452,7.8079566762420045,True,0.0,13.307956676242005,0.0,34.40681158392769,0.0,group_formation|repositioning_flight,2026-07-31T08:34:21.179855+02:00,2026-07-31T08:42:09.657255+02:00,2026-07-31T08:46:39.657255+02:00,2026-07-31T08:47:39.657255+02:00,2026-07-31T08:54:56.105443+02:00,2026-07-31T09:08:45.588550+02:00,2026-07-31T09:08:45.588550+02:00
SYN2-356-D:P0002,SYN2-356-D,DOR,LYBE,31063.12534593749,32443.12534593749,33812.22316991848,617.2976099809869,completed,G:DOR:LYBE:SYN2-356-D:P0002,F000085,31963.12534593749,32218.12534593749,32645.92555993749,32771.92555993749,33389.22316991848,33389.22316991848,32158.12534593749,15.0,True,0.0,19.25,0.0,38.7682970663498,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T08:37:43.125346+02:00,2026-07-31T08:52:43.125346+02:00,2026-07-31T08:55:58.125346+02:00,2026-07-31T08:56:58.125346+02:00,2026-07-31T09:04:05.925560+02:00,2026-07-31T09:16:29.223170+02:00,2026-07-31T09:16:29.223170+02:00
SYN2-253-D:P0002,SYN2-253-D,BW,LYBE,31822.94433290555,33202.94433290555,34458.84512008148,607.0649651759296,completed,G:BW:LYBE:SYN2-253-D:P0002,F000086,32722.94433290555,32977.94433290555,33302.78015490555,33428.78015490555,34035.84512008148,34035.84512008148,32917.94433290555,15.0,True,0.0,19.25,0.0,36.88167978626552,0.0,departure_preparation|group_formation|repositioning_flight,2026-07-31T08:50:22.944333+02:00,2026-07-31T09:05:22.944333+02:00,2026-07-31T09:08:37.944333+02:00,2026-07-31T09:09:37.944333+02:00,2026-07-31T09:15:02.780155+02:00,2026-07-31T09:27:15.845120+02:00,2026-07-31T09:27:15.845120+02:00
SYN2-023-A:P0003,SYN2-023-A,LYBE,BW,31926.81901284181,,,551.9568471535227,completed,G:LYBE:BW:SYN2-023-A:P0003,F000087,32826.81901284181,33156.81901284181,33481.65483484181,33673.65483484181,,33673.65483484181,33096.81901284181,14.99999999999994,True,0.0,20.49999999999994,0.0,29.113930366666622,,aircraft_busy|group_formation,2026-07-31T08:52:06.819013+02:00,2026-07-31T09:07:06.819013+02:00,2026-07-31T09:11:36.819013+02:00,2026-07-31T09:12:36.819013+02:00,2026-07-31T09:18:01.654835+02:00,2026-07-31T09:21:13.654835+02:00,
SYN2-023-A:P0002,SYN2-023-A,LYBE,DOR,31953.8223478915,,,654.0712220595459,completed,G:LYBE:DOR:SYN2-023-A:P0002,F000088,32853.8223478915,33196.81901284181,33624.61922684181,33816.61922684181,,33816.61922684181,33123.8223478915,15.00000000000006,True,6.063298011819522e-14,20.71661108250513,0.2166110825050661,31.046614649171836,,aircraft_busy|group_formation,2026-07-31T08:52:33.822348+02:00,2026-07-31T09:07:33.822348+02:00,2026-07-31T09:12:03.822348+02:00,2026-07-31T09:13:16.819013+02:00,2026-07-31T09:20:24.619227+02:00,2026-07-31T09:23:36.619227+02:00,
SYN2-254-D:P0001,SYN2-254-D,LYBV,LYBE,32002.33068287823,33382.33068287823,34752.38874128745,609.6098704092119,completed,G:LYBV:LYBE:SYN2-254-D:P0001,F000092,33865.22834290555,34120.22834290555,34556.676530905555,34682.676530905555,35292.28640131477,35292.28640131477,34060.22834290555,31.048294333788725,False,16.048294333788725,35.298294333788725,0.0,54.832595307275675,8.998294333788726,aircraft_busy|group_formation|origin_tlof|priority_other_group,2026-07-31T08:53:22.330683+02:00,2026-07-31T09:24:25.228343+02:00,2026-07-31T09:27:40.228343+02:00,2026-07-31T09:28:40.228343+02:00,2026-07-31T09:35:56.676531+02:00,2026-07-31T09:48:12.286401+02:00,2026-07-31T09:48:12.286401+02:00
SYN2-157-A:P0001,SYN2-157-A,LYBE,LYBV,32033.0018437256,,,617.7857383360315,completed,G:LYBE:LYBV:SYN2-157-A:P0001,F000089,32933.0018437256,33302.78015490555,33739.22834290555,33865.22834290555,,33865.22834290555,33128.0018437256,15.0,True,0.0,21.16297185299918,1.9129718529991806,30.537108319665883,,group_formation,2026-07-31T08:53:53.001844+02:00,2026-07-31T09:08:53.001844+02:00,2026-07-31T09:12:08.001844+02:00,2026-07-31T09:15:02.780155+02:00,2026-07-31T09:22:19.228343+02:00,2026-07-31T09:24:25.228343+02:00,
SYN2-022-A:P0001,SYN2-022-A,LYBE,DOR,32037.121583473265,,,558.5218486958034,completed,G:LYBE:DOR:SYN2-023-A:P0002,F000088,32853.8223478915,33196.81901284181,33624.61922684181,33816.61922684181,,33816.61922684181,33123.8223478915,13.611679406970628,True,0.0,19.328290489475695,0.2166110825050661,29.658294056142402,,aircraft_busy|group_formation,2026-07-31T08:53:57.121583+02:00,2026-07-31T09:07:33.822348+02:00,2026-07-31T09:12:03.822348+02:00,2026-07-31T09:13:16.819013+02:00,2026-07-31T09:20:24.619227+02:00,2026-07-31T09:23:36.619227+02:00,
SYN2-021-A:P0001,SYN2-021-A,LYBE,BW,32200.559320340875,,,592.6762410697022,completed,G:LYBE:BW:SYN2-023-A:P0003,F000087,32826.81901284181,33156.81901284181,33481.65483484181,33673.65483484181,,33673.65483484181,33096.81901284181,10.437661541682186,True,0.0,15.937661541682186,0.0,24.55159190834887,,aircraft_busy|group_formation,2026-07-31T08:56:40.559320+02:00,2026-07-31T09:07:06.819013+02:00,2026-07-31T09:11:36.819013+02:00,2026-07-31T09:12:36.819013+02:00,2026-07-31T09:18:01.654835+02:00,2026-07-31T09:21:13.654835+02:00,
SYN2-250-D:P0001,SYN2-250-D,DOR,LYBE,32301.47888255032,33681.47888255032,35103.95866711747,670.6795705671493,completed,G:DOR:LYBE:SYN2-250-D:P0001,F000091,33816.61922684181,34193.93869111634,34621.73890511634,34747.73890511634,35418.41847568349,35418.41847568349,34011.61922684181,25.252339071524815,False,10.252339071524814,31.540996809433636,2.0386577379088218,51.94899321888612,5.2409968094336365,aircraft_busy|group_formation|priority_other_group,2026-07-31T08:58:21.478883+02:00,2026-07-31T09:23:36.619227+02:00,2026-07-31T09:26:51.619227+02:00,2026-07-31T09:29:53.938691+02:00,2026-07-31T09:37:01.738905+02:00,2026-07-31T09:50:18.418476+02:00,2026-07-31T09:50:18.418476+02:00
SYN2-259-D:P0001,SYN2-259-D,BW,LYBE,32774.27742442932,34154.27742442932,35454.46381643391,651.3505700045969,completed,G:BW:LYBE:SYN2-259-D:P0001,F000090,33674.27742442932,34004.27742442932,34329.11324642932,34521.11324642932,35172.46381643391,35172.46381643391,33944.27742442932,15.0,True,0.0,20.5,0.0,39.969773200076574,0.0,aircraft_busy|group_formation,2026-07-31T09:06:14.277424+02:00,2026-07-31T09:21:14.277424+02:00,2026-07-31T09:25:44.277424+02:00,2026-07-31T09:26:44.277424+02:00,2026-07-31T09:32:09.113246+02:00,2026-07-31T09:46:12.463816+02:00,2026-07-31T09:46:12.463816+02:00
SYN2-253-D:P0001,SYN2-253-D,BW,LYBE,32792.1786749687,34172.1786749687,35424.70857348569,603.6940765169868,completed,G:BW:LYBE:SYN2-259-D:P0001,F000090,33674.27742442932,34004.27742442932,34329.11324642932,34521.11324642932,35124.807322946304,35124.807322946304,33944.27742442932,14.701645824343602,True,0.0,20.2016458243436,0.0,38.87714413296005,0.0,aircraft_busy|group_formation,2026-07-31T09:06:32.178675+02:00,2026-07-31T09:21:14.277424+02:00,2026-07-31T09:25:44.277424+02:00,2026-07-31T09:26:44.277424+02:00,2026-07-31T09:32:09.113246+02:00,2026-07-31T09:45:24.807323+02:00,2026-07-31T09:45:24.807323+02:00
SYN2-157-A:P0002,SYN2-157-A,LYBE,BW,32974.42084425072,,,667.075666255517,completed,G:LYBE:BW:SYN2-157-A:P0002,F000093,34028.78015490555,34433.78015490555,34758.61597690555,35016.61597690555,,35016.61597690555,34373.78015490555,17.57265517758048,False,2.572655177580479,24.32265517758048,0.0,34.03658554424716,,aircraft_busy|cleaning|group_formation,2026-07-31T09:09:34.420844+02:00,2026-07-31T09:27:08.780155+02:00,2026-07-31T09:32:53.780155+02:00,2026-07-31T09:33:53.780155+02:00,2026-07-31T09:39:18.615977+02:00,2026-07-31T09:43:36.615977+02:00,
SYN2-023-A:P0001,SYN2-023-A,LYBE,BW,33098.756599839915,,,599.7110953548992,completed,G:LYBE:BW:SYN2-157-A:P0002,F000093,34028.78015490555,34433.78015490555,34758.61597690555,35016.61597690555,,35016.61597690555,34373.78015490555,15.500392584427269,False,0.5003925844272695,22.25039258442727,0.0,31.96432295109395,,aircraft_busy|cleaning|group_formation,2026-07-31T09:11:38.756600+02:00,2026-07-31T09:27:08.780155+02:00,2026-07-31T09:32:53.780155+02:00,2026-07-31T09:33:53.780155+02:00,2026-07-31T09:39:18.615977+02:00,2026-07-31T09:43:36.615977+02:00,
SYN2-260-D:P0001,SYN2-260-D,BW,LYBE,33873.24379896115,35253.24379896115,36577.21443037109,675.1348094099366,completed,G:BW:LYBE:SYN2-260-D:P0001,F000094,35016.61597690555,35421.61597690555,35746.45179890555,36004.45179890555,36679.58660831549,36679.58660831549,35361.61597690555,19.056202965740038,False,4.056202965740037,25.806202965740038,0.0,46.77238015590568,1.7062029657400368,aircraft_busy|group_formation,2026-07-31T09:24:33.243799+02:00,2026-07-31T09:43:36.615977+02:00,2026-07-31T09:49:21.615977+02:00,2026-07-31T09:50:21.615977+02:00,2026-07-31T09:55:46.451799+02:00,2026-07-31T10:11:19.586608+02:00,2026-07-31T10:11:19.586608+02:00
SYN2-026-A:P0001,SYN2-026-A,LYBE,BW,33975.38815157781,,,672.3159825722503,completed,G:LYBE:BW:SYN2-157-A:P0002,F000093,34028.78015490555,34433.78015490555,34758.61597690555,35016.61597690555,,35016.61597690555,34373.78015490555,0.8898667221289845,True,0.0,7.639866722128985,0.0,17.353797088795666,,cleaning,2026-07-31T09:26:15.388152+02:00,2026-07-31T09:27:08.780155+02:00,2026-07-31T09:32:53.780155+02:00,2026-07-31T09:33:53.780155+02:00,2026-07-31T09:39:18.615977+02:00,2026-07-31T09:43:36.615977+02:00,
SYN2-358-D:P0001,SYN2-358-D,BW,LYBE,34227.8316121829,35607.8316121829,36948.888823586705,692.2213894038067,completed,G:BW:LYBE:SYN2-260-D:P0001,F000094,35016.61597690555,35421.61597690555,35746.45179890555,36004.45179890555,36696.67318830936,36696.67318830936,35361.61597690555,13.146406078710909,True,0.0,19.89640607871091,0.0,41.147359602107706,0.0,aircraft_busy|group_formation,2026-07-31T09:30:27.831612+02:00,2026-07-31T09:43:36.615977+02:00,2026-07-31T09:49:21.615977+02:00,2026-07-31T09:50:21.615977+02:00,2026-07-31T09:55:46.451799+02:00,2026-07-31T10:11:36.673188+02:00,2026-07-31T10:11:36.673188+02:00
SYN2-360-D:P0001,SYN2-360-D,BW,LYBE,34740.06636657142,36120.06636657142,37358.75270587959,589.8505173081691,completed,G:BW:LYBE:SYN2-260-D:P0001,F000094,35016.61597690555,35421.61597690555,35746.45179890555,36004.45179890555,36594.302316213725,36594.302316213725,35361.61597690555,4.609160172235594,True,0.0,11.359160172235594,0.0,30.90393249403848,0.0,aircraft_busy|group_formation,2026-07-31T09:39:00.066367+02:00,2026-07-31T09:43:36.615977+02:00,2026-07-31T09:49:21.615977+02:00,2026-07-31T09:50:21.615977+02:00,2026-07-31T09:55:46.451799+02:00,2026-07-31T10:09:54.302316+02:00,2026-07-31T10:09:54.302316+02:00
